Id,SalePrice
2735,135803.3126867466
2736,132622.33367250406
2737,116941.12792036217
2738,125615.62932636985
2739,140661.13104871346
2740,132967.84232618473
2741,145872.8404902313
2742,145095.1742588638
2743,157057.39826798975
2744,163927.82012116595
2745,137472.78719035885
2746,139728.00254996854
2747,147070.48409065208
2748,109057.8774640524
2749,123941.14139314648
2750,110845.14850192843
2751,130902.04459232395
2752,166697.71229284478
2753,154739.9424392553
2754,232221.79740711
2755,135608.30660234136
2756,85718.12542073196
2757,49583.449609284755
2758,77054.64215937187
2759,168551.4037124355
2760,128904.93026809604
2761,134221.5727955727
2762,130865.52448135591
2763,176320.77163225377
2764,124125.73615711462
2765,267028.28007908934
2766,125649.81108477793
2767,70604.12602583366
2768,122809.45300527872
2769,139568.6896156778
2770,130619.57616625645
2771,90818.2456644501
2772,91507.4070976692
2773,172957.9280628087
2774,152248.10561088263
2775,119168.38164389832
2776,135194.39758335263
2777,152329.64926904114
2778,104603.23170458386
2779,130619.91139932408
2780,96294.36341368535
2781,93090.65209024481
2782,92608.57934461883
2783,103175.87955696695
2784,127070.69920078921
2785,134443.87282560498
2786,48823.67953202315
2787,120124.32614716562
2788,63281.42872044898
2789,164956.27002490987
2790,83573.9905618818
2791,109119.27008890826
2792,71247.34039203392
2793,153689.59644941182
2794,88118.38479313336
2795,116087.81790723477
2796,89964.60083449574
2797,244185.9303735469
2798,108417.84848584526
2799,130647.10259718995
2800,61538.92054523714
2801,109549.64522967418
2802,124707.92563101079
2803,178609.59996198362
2804,118947.33495131577
2805,99938.97627536941
2806,67814.39604085789
2807,254210.50336558558
2808,150920.06852293783
2809,124993.47368982725
2810,123897.85175368784
2811,158357.71226577275
2812,179122.19862120785
2813,145834.88666872028
2814,148336.15775120165
2815,102369.94538477005
2816,225707.52246569132
2817,145568.16042911622
2818,127894.06180756574
2819,158034.87738855183
2820,135271.88503696665
2821,91802.1503434946
2822,166121.71879578312
2823,331664.8256379543
2824,181450.0100349586
2825,160459.45758260484
2826,132507.43706613895
2827,128685.03336499212
2828,246224.78318315768
2829,198663.25131158775
2830,220169.0797142518
2831,180604.60324271605
2832,252776.99787721166
2833,316247.3854427304
2834,232773.88932680793
2835,223540.66840522992
2836,190658.4290020282
2837,149032.79406426626
2838,146778.49998647184
2839,161094.88302015048
2840,207737.931595469
2841,197527.2106240932
2842,220954.65801217104
2843,150466.52343143034
2844,166689.58420691465
2845,120142.61415064754
2846,203026.28647904983
2847,214936.63408242352
2848,212032.67998670996
2849,193040.35956607992
2850,263999.1504590756
2851,203832.343809837
2852,222770.85754093272
2853,225468.0976424946
2854,131849.24613809888
2855,201038.03497580474
2856,200192.32624051976
2857,187098.5163868484
2858,208518.29234985507
2859,72564.33033988054
2860,137764.92373362952
2861,126913.72659228556
2862,176132.2629371325
2863,145592.23175323335
2864,257781.54968875635
2865,138872.26222847973
2866,124846.29583238601
2867,87198.68987830286
2868,93094.01798227511
2869,86888.73331459402
2870,100365.99225739762
2871,39899.780772204394
2872,28327.32075911516
2873,70212.8186427512
2874,146214.7075818464
2875,119659.52338735573
2876,149973.77581789647
2877,152159.99057037872
2878,159128.91241251235
2879,144531.64899528387
2880,103256.59863061144
2881,143069.45424211177
2882,200075.3616060766
2883,205144.14101124718
2884,172645.35379907442
2885,180543.23411561793
2886,249977.70206164592
2887,103909.70288080571
2888,141127.26540916343
2889,27979.00887866167
2890,78133.70008096751
2891,152064.23926141113
2892,2446.717646225472
2893,70429.09081421036
2894,7107.935950804502
2895,345961.0495572657
2896,286556.65742513817
2897,221252.15604604792
2898,123640.64664310426
2899,200531.44128178363
2900,150940.52422528656
2901,227611.97806322866
2902,167037.41585229512
2903,308663.02300815575
2904,352652.01360251696
2905,89019.23342578742
2906,186099.37707126222
2907,102371.57279638399
2908,106426.46402565332
2909,120813.91913495131
2910,47734.84239817469
2911,64866.98868898139
2912,143944.54679505376
2913,70953.54010516114
2914,65447.19038490171
2915,77061.46348917182
2916,73742.07459560898
2917,170539.79378773295
2918,103606.02297530673
2919,219311.8007033416
